样本索引,源视频文件名,预测标签,真实标签,吸吮行为次数,吸吮行为时长(秒),手脚活动次数,手脚活动时长(秒),皱眉次数,皱眉时长(秒),总行为次数,总持续时间(秒)
4153,2024-12-30 135134,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
4155,2024-12-30 135134,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
4156,2024-12-30 135134,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
4157,2024-12-30 135134,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
4158,2024-12-30 135134,微饿,饥饿,0,0.0,1,14.0,1,14.0,4,15.0
4162,2024-12-30 135134,微饿,饥饿,1,4.0,1,14.0,1,14.0,6,19.0
4163,2024-12-30 135134,微饿,饥饿,1,4.0,2,25.0,1,14.0,8,30.0
4167,2024-12-30 135134,微饿,饥饿,1,4.0,6,150.0,3,121.0,18,155.0
4168,2024-12-30 135134,微饿,饥饿,1,4.0,5,136.0,3,111.0,16,144.0
4169,2024-12-30 135134,微饿,饥饿,1,4.0,5,136.0,3,111.0,16,144.0
4170,2024-12-30 135134,微饿,饥饿,1,4.0,5,136.0,3,111.0,16,144.0
4171,2024-12-30 135134,微饿,饥饿,1,4.0,9,235.0,6,200.0,28,243.0
4173,2024-12-30 135134,微饿,饥饿,0,0.0,8,187.0,7,183.0,28,212.0
4174,2024-12-30 135134,微饿,饥饿,0,0.0,8,187.0,7,183.0,28,212.0
4175,2024-12-30 135134,微饿,饥饿,0,0.0,7,175.0,8,193.0,28,211.0
4176,2024-12-30 135134,微饿,饥饿,0,0.0,7,175.0,8,193.0,28,211.0
4177,2024-12-30 135134,微饿,饥饿,0,0.0,6,168.0,8,193.0,26,204.0
4208,2024-12-30 135134,饱腹,中性,0,0.0,0,0.0,0,0.0,6,237.0
4209,2024-12-30 135134,饱腹,中性,0,0.0,0,0.0,0,0.0,4,218.0
4210,2024-12-30 135134,饱腹,中性,0,0.0,0,0.0,0,0.0,2,150.0
4211,2024-12-30 135134,饱腹,中性,0,0.0,0,0.0,0,0.0,2,150.0
4212,2024-12-30 135134,饱腹,中性,0,0.0,0,0.0,0,0.0,2,150.0
4214,2024-12-30 135134,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
4215,2024-12-30 135134,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
4217,2024-12-30 135134,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
4218,2024-12-30 135134,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
4219,2024-12-30 135134,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
4220,2024-12-30 135134,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
4221,2024-12-30 135134,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
4222,2024-12-30 135134,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
4223,2024-12-30 135134,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
4224,2024-12-30 135134,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
4228,2024-12-30 135134,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
4233,2024-12-30 135134,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
4235,2024-12-30 135134,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
4236,2024-12-30 135134,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
4237,2024-12-30 135134,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
4238,2024-12-31 103046,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
4239,2024-12-31 103046,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
4240,2024-12-31 103046,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
4241,2024-12-31 103046,饥饿,微饿,1,9.0,3,18.0,0,0.0,7,18.0
4242,2024-12-31 103046,饥饿,微饿,1,9.0,5,34.0,1,9.0,11,34.0
4243,2024-12-31 103046,饥饿,微饿,1,9.0,5,34.0,1,9.0,11,34.0
4244,2024-12-31 103046,饥饿,微饿,1,9.0,5,34.0,1,9.0,11,34.0
4245,2024-12-31 103046,饥饿,微饿,1,9.0,5,34.0,1,9.0,11,34.0
4246,2024-12-31 103046,饥饿,微饿,1,9.0,5,34.0,1,9.0,11,34.0
4247,2024-12-31 103046,饥饿,微饿,1,9.0,5,34.0,1,9.0,11,34.0
4248,2024-12-31 103046,饥饿,微饿,1,9.0,5,34.0,1,9.0,11,34.0
4249,2024-12-31 103046,饥饿,微饿,1,9.0,5,34.0,1,9.0,11,34.0
4250,2024-12-31 103046,饥饿,微饿,1,9.0,5,34.0,1,9.0,11,34.0
4252,2024-12-31 103046,饥饿,微饿,0,0.0,1,1.0,0,0.0,2,1.0
4253,2024-12-31 103046,饥饿,微饿,0,0.0,1,1.0,0,0.0,2,1.0
4254,2024-12-31 103046,饥饿,微饿,0,0.0,1,1.0,0,0.0,2,1.0
4255,2024-12-31 103046,饥饿,微饿,0,0.0,1,1.0,0,0.0,2,1.0
4256,2024-12-31 103046,饥饿,微饿,0,0.0,1,1.0,0,0.0,2,1.0
4257,2024-12-31 103046,饥饿,微饿,0,0.0,1,1.0,0,0.0,2,1.0
4258,2024-12-31 103046,饥饿,微饿,0,0.0,1,1.0,0,0.0,2,1.0
4259,2024-12-31 103046,饥饿,微饿,0,0.0,1,1.0,0,0.0,2,1.0
4261,2024-12-31 103046,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
4262,2024-12-31 103046,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
4263,2024-12-31 103046,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
4264,2024-12-31 103046,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
4265,2024-12-31 103046,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
4266,2024-12-31 103046,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
4267,2024-12-31 103046,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
4268,2024-12-31 103046,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
4269,2024-12-31 103046,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
4270,2024-12-31 103046,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
4275,2024-12-31 103046,微饿,饥饿,1,2.0,0,0.0,0,0.0,2,2.0
4277,2024-12-31 103046,微饿,饥饿,2,8.0,0,0.0,0,0.0,4,8.0
4287,2024-12-31 103046,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
4288,2024-12-31 103046,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
4311,2024-12-31 103046,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
4312,2024-12-31 103046,中性,饱腹,0,0.0,0,0.0,0,0.0,2,204.0
4315,2024-12-31 103046,中性,饱腹,0,0.0,0,0.0,0,0.0,2,50.0
4316,2024-12-31 103046,中性,饱腹,0,0.0,0,0.0,0,0.0,2,50.0
4320,2024-12-31 103046,饱腹,中性,0,0.0,0,0.0,0,0.0,4,51.0
4321,2024-12-31 103046,饱腹,中性,0,0.0,0,0.0,0,0.0,4,51.0
4322,2024-12-31 103046,饱腹,中性,0,0.0,0,0.0,0,0.0,6,134.0
4323,2024-12-31 103046,饱腹,中性,0,0.0,0,0.0,0,0.0,4,84.0
4324,2024-12-31 103046,饱腹,中性,0,0.0,0,0.0,0,0.0,6,129.0
4325,2024-12-31 103046,饱腹,中性,0,0.0,0,0.0,0,0.0,6,129.0
4326,2024-12-31 103046,饱腹,中性,0,0.0,0,0.0,0,0.0,6,129.0
4333,2024-12-31 103046,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
4339,2024-12-31 103046,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
4340,2024-12-31 103046,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
4341,2024-12-31 103046,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
4343,2024-12-31 103046,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
4346,2024-12-31 103046,饱腹,中性,0,0.0,0,0.0,0,0.0,2,182.0
4349,2024-12-31 103046,微饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
4358,2024-12-31 104556,饥饿,微饿,0,0.0,2,23.0,0,0.0,4,23.0
4369,2024-12-31 104556,饥饿,微饿,0,0.0,2,14.0,1,7.0,4,14.0
4370,2024-12-31 104556,饥饿,微饿,0,0.0,4,24.0,2,15.0,8,24.0
4377,2024-12-31 104556,饥饿,微饿,0,0.0,5,27.0,2,15.0,12,36.0
4383,2024-12-31 104556,微饿,饥饿,2,15.0,9,146.0,4,40.0,24,185.0
4384,2024-12-31 104556,微饿,饥饿,2,15.0,9,146.0,5,47.0,26,192.0
4385,2024-12-31 104556,微饿,饥饿,2,15.0,9,146.0,5,47.0,26,192.0
4386,2024-12-31 104556,微饿,饥饿,2,15.0,9,146.0,5,47.0,26,192.0
4387,2024-12-31 104556,微饿,饥饿,2,15.0,8,65.0,5,47.0,24,111.0
4391,2024-12-31 104556,微饿,饥饿,1,10.0,0,0.0,3,36.0,8,46.0
4392,2024-12-31 104556,微饿,饥饿,0,0.0,1,6.0,3,36.0,8,42.0
4394,2024-12-31 104556,微饿,饥饿,0,0.0,6,41.0,3,9.0,13,41.0
4401,2024-12-31 104556,微饿,饥饿,0,0.0,8,79.0,3,9.0,17,79.0
4404,2024-12-31 104556,微饿,饥饿,0,0.0,2,27.0,0,0.0,4,27.0
4405,2024-12-31 104556,微饿,饥饿,0,0.0,3,55.0,0,0.0,6,55.0
4406,2024-12-31 104556,微饿,饥饿,0,0.0,2,47.0,0,0.0,4,47.0
4407,2024-12-31 104556,微饿,饥饿,0,0.0,2,47.0,0,0.0,4,47.0
4420,2024-12-31 104556,中性,饱腹,0,0.0,0,0.0,0,0.0,4,183.0
4422,2024-12-31 104556,中性,饱腹,0,0.0,0,0.0,0,0.0,4,183.0
4427,2024-12-31 104556,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
4429,2024-12-31 104556,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
4431,2024-12-31 104556,中性,饱腹,0,0.0,0,0.0,0,0.0,2,165.0
4432,2024-12-31 104556,中性,饱腹,0,0.0,0,0.0,0,0.0,2,165.0
4436,2024-12-31 104556,中性,饱腹,0,0.0,0,0.0,0,0.0,2,36.0
4437,2024-12-31 104556,中性,饱腹,0,0.0,0,0.0,0,0.0,2,36.0
4439,2024-12-31 104556,饱腹,中性,0,0.0,0,0.0,0,0.0,2,36.0
4442,2024-12-31 104556,微饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
4443,2024-12-31 104556,微饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
4445,2024-12-31 104556,饱腹,中性,0,0.0,0,0.0,0,0.0,2,12.0
4448,2024-12-31 104556,饱腹,中性,0,0.0,0,0.0,0,0.0,4,74.0
4449,2024-12-31 104556,饱腹,中性,0,0.0,0,0.0,0,0.0,4,74.0
4450,2024-12-31 104556,饱腹,中性,0,0.0,0,0.0,0,0.0,4,74.0
4451,2024-12-31 104556,饱腹,中性,0,0.0,0,0.0,0,0.0,4,74.0
4452,2024-12-31 104556,饱腹,中性,0,0.0,0,0.0,0,0.0,4,74.0
4453,2024-12-31 104556,饱腹,中性,0,0.0,0,0.0,0,0.0,4,74.0
4455,2024-12-31 104556,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
4456,2024-12-31 104556,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
4462,2024-12-31 104556,饱腹,中性,0,0.0,0,0.0,0,0.0,4,106.0
4464,2024-12-31 104556,饱腹,中性,0,0.0,0,0.0,0,0.0,4,106.0
4465,2024-12-31 104208,饥饿,微饿,0,0.0,3,20.0,1,2.0,7,20.0
4466,2024-12-31 104208,饥饿,微饿,0,0.0,3,20.0,1,2.0,7,20.0
4467,2024-12-31 104208,饥饿,微饿,0,0.0,3,20.0,1,2.0,7,20.0
4468,2024-12-31 104208,饥饿,微饿,0,0.0,3,20.0,1,2.0,7,20.0
4469,2024-12-31 104208,饥饿,微饿,0,0.0,0,0.0,0,0.0,0,0.0
4470,2024-12-31 104208,饥饿,微饿,0,0.0,0,0.0,0,0.0,0,0.0
4471,2024-12-31 104208,饥饿,微饿,0,0.0,0,0.0,0,0.0,0,0.0
4472,2024-12-31 104208,饥饿,微饿,0,0.0,0,0.0,0,0.0,0,0.0
4474,2024-12-31 104208,饥饿,微饿,0,0.0,0,0.0,0,0.0,0,0.0
4475,2024-12-31 104208,饥饿,微饿,0,0.0,0,0.0,0,0.0,0,0.0
4477,2024-12-31 104208,饥饿,微饿,0,0.0,0,0.0,0,0.0,0,0.0
4478,2024-12-31 104208,饱腹,微饿,0,0.0,0,0.0,0,0.0,0,0.0
4479,2024-12-31 104208,饥饿,微饿,0,0.0,0,0.0,0,0.0,0,0.0
4480,2024-12-31 104208,饱腹,微饿,0,0.0,0,0.0,0,0.0,0,0.0
4482,2024-12-31 104208,饱腹,微饿,0,0.0,0,0.0,0,0.0,0,0.0
4483,2024-12-31 104208,微饿,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
4487,2024-12-31 104208,微饿,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
4488,2024-12-31 104208,微饿,饥饿,2,5.0,0,0.0,0,0.0,4,5.0
4490,2024-12-31 104208,微饿,饥饿,2,5.0,1,3.0,0,0.0,6,8.0
4492,2024-12-31 104208,微饿,饥饿,2,5.0,1,3.0,0,0.0,6,8.0
4498,2024-12-31 104208,微饿,饥饿,0,0.0,5,47.0,0,0.0,10,47.0
4500,2024-12-31 104208,微饿,饥饿,0,0.0,4,44.0,0,0.0,8,44.0
4502,2024-12-31 104208,微饿,饥饿,0,0.0,4,44.0,0,0.0,8,44.0
4503,2024-12-31 104208,微饿,饥饿,0,0.0,4,41.0,0,0.0,8,41.0
4504,2024-12-31 104208,微饿,饥饿,0,0.0,5,48.0,0,0.0,10,48.0
4505,2024-12-31 104208,微饿,饥饿,0,0.0,5,48.0,0,0.0,10,48.0
4512,2024-12-31 104208,饱腹,饥饿,0,0.0,3,36.0,0,0.0,6,36.0
4525,2024-12-31 104208,中性,饱腹,0,0.0,0,0.0,0,0.0,4,111.0
4529,2024-12-31 104208,中性,饱腹,0,0.0,0,0.0,0,0.0,2,104.0
4532,2024-12-31 104208,中性,饱腹,0,0.0,0,0.0,0,0.0,2,104.0
4533,2024-12-31 104208,中性,饱腹,0,0.0,0,0.0,0,0.0,4,232.0
4535,2024-12-31 104208,中性,饱腹,0,0.0,0,0.0,0,0.0,2,128.0
4536,2024-12-31 104208,中性,饱腹,0,0.0,0,0.0,0,0.0,4,163.0
4538,2024-12-31 104208,中性,饱腹,0,0.0,0,0.0,0,0.0,4,163.0
4539,2024-12-31 104208,中性,饱腹,0,0.0,0,0.0,0,0.0,2,35.0
4540,2024-12-31 104208,中性,饱腹,0,0.0,0,0.0,0,0.0,2,35.0
4541,2024-12-31 104208,中性,饱腹,0,0.0,0,0.0,0,0.0,4,69.0
4542,2024-12-31 104208,中性,饱腹,0,0.0,0,0.0,0,0.0,4,69.0
4554,2024-12-31 104208,饱腹,中性,0,0.0,0,0.0,0,0.0,2,121.0
4555,2024-12-31 104208,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
4556,2024-12-31 104208,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
4557,2024-12-31 104208,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
4558,2024-12-31 104208,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
4560,2024-12-31 104208,饱腹,中性,0,0.0,0,0.0,0,0.0,2,124.0
4561,2024-12-31 104208,饱腹,中性,0,0.0,0,0.0,0,0.0,4,154.0
4562,2024-12-31 104208,饱腹,中性,0,0.0,0,0.0,0,0.0,6,182.0
4563,2024-12-31 104208,饱腹,中性,0,0.0,0,0.0,0,0.0,6,182.0
4565,2024-12-31 104208,饱腹,中性,0,0.0,0,0.0,0,0.0,6,84.0
4566,2024-12-31 104208,饱腹,中性,0,0.0,0,0.0,0,0.0,6,84.0
4570,2024-12-31 104208,饱腹,中性,0,0.0,0,0.0,0,0.0,6,160.0
4571,2024-12-31 104208,饱腹,中性,0,0.0,0,0.0,0,0.0,4,132.0
4575,2025-01-02 105929,饥饿,微饿,0,0.0,4,19.0,0,0.0,11,24.0
4579,2025-01-02 105929,饥饿,微饿,0,0.0,4,135.0,1,12.0,10,140.0
4580,2025-01-02 105929,饥饿,微饿,0,0.0,5,153.0,1,12.0,12,158.0
4581,2025-01-02 105929,饥饿,微饿,0,0.0,4,146.0,1,12.0,10,151.0
4585,2025-01-02 105929,饱腹,微饿,0,0.0,3,54.0,1,12.0,6,54.0
4587,2025-01-02 105929,饱腹,微饿,0,0.0,4,64.0,1,12.0,8,64.0
4589,2025-01-02 105929,饥饿,微饿,0,0.0,3,52.0,0,0.0,6,52.0
4590,2025-01-02 105929,饱腹,微饿,0,0.0,2,34.0,0,0.0,4,34.0
4591,2025-01-02 105929,饱腹,微饿,0,0.0,2,34.0,0,0.0,4,34.0
4595,2025-01-02 105929,微饿,饥饿,0,0.0,2,11.0,0,0.0,4,11.0
4602,2025-01-02 105929,微饿,饥饿,0,0.0,1,1.0,0,0.0,2,1.0
4604,2025-01-02 105929,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
4605,2025-01-02 105929,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
4606,2025-01-02 105929,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
4607,2025-01-02 105929,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
4608,2025-01-02 105929,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
4609,2025-01-02 105929,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
4610,2025-01-02 105929,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
4611,2025-01-02 105929,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
4612,2025-01-02 105929,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
4613,2025-01-02 105929,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
4614,2025-01-02 105929,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
4615,2025-01-02 105929,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
4616,2025-01-02 105929,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
4617,2025-01-02 105929,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
4618,2025-01-02 105929,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
4619,2025-01-02 105929,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
4620,2025-01-02 105929,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
4638,2025-01-02 105929,饥饿,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
4639,2025-01-02 105929,中性,饱腹,0,0.0,0,0.0,0,0.0,2,97.0
4640,2025-01-02 105929,中性,饱腹,0,0.0,0,0.0,0,0.0,2,97.0
4641,2025-01-02 105929,中性,饱腹,0,0.0,0,0.0,0,0.0,2,97.0
4642,2025-01-02 105929,中性,饱腹,0,0.0,0,0.0,0,0.0,4,172.0
4643,2025-01-02 105929,中性,饱腹,0,0.0,0,0.0,0,0.0,4,172.0
4644,2025-01-02 105929,中性,饱腹,0,0.0,0,0.0,0,0.0,4,172.0
4645,2025-01-02 105929,中性,饱腹,0,0.0,0,0.0,0,0.0,4,172.0
4646,2025-01-02 105929,中性,饱腹,0,0.0,0,0.0,0,0.0,4,145.0
4647,2025-01-02 105929,中性,饱腹,0,0.0,0,0.0,0,0.0,4,145.0
4648,2025-01-02 105929,中性,饱腹,0,0.0,0,0.0,0,0.0,4,145.0
4649,2025-01-02 105929,中性,饱腹,0,0.0,0,0.0,0,0.0,4,145.0
4650,2025-01-02 105929,中性,饱腹,0,0.0,0,0.0,0,0.0,2,70.0
4651,2025-01-02 105929,中性,饱腹,0,0.0,0,0.0,0,0.0,2,70.0
4652,2025-01-02 105929,饱腹,中性,0,0.0,0,0.0,0,0.0,2,70.0
4654,2025-01-02 105929,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
4655,2025-01-02 105929,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
4656,2025-01-02 105929,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
4658,2025-01-02 105929,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
4659,2025-01-02 105929,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
4660,2025-01-02 105929,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
4662,2025-01-02 105929,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
4663,2025-01-02 105929,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
4664,2025-01-02 105929,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
4665,2025-01-02 105929,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
4666,2025-01-02 105929,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
4668,2025-01-02 105929,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
4682,2025-01-02 105826,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
4683,2025-01-02 105826,饥饿,微饿,0,0.0,0,0.0,0,0.0,0,0.0
4684,2025-01-02 105826,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
4685,2025-01-02 105826,饱腹,微饿,0,0.0,0,0.0,0,0.0,0,0.0
4686,2025-01-02 105826,饥饿,微饿,0,0.0,1,13.0,0,0.0,3,13.0
4695,2025-01-02 105826,饥饿,微饿,0,0.0,2,44.0,0,0.0,4,44.0
4697,2025-01-02 105826,饥饿,微饿,0,0.0,1,31.0,0,0.0,2,31.0
4698,2025-01-02 105826,饥饿,微饿,0,0.0,1,31.0,0,0.0,2,31.0
4699,2025-01-02 105826,饱腹,微饿,0,0.0,0,0.0,0,0.0,0,0.0
4700,2025-01-02 105826,饱腹,微饿,0,0.0,0,0.0,0,0.0,0,0.0
4701,2025-01-02 105826,饱腹,微饿,0,0.0,0,0.0,0,0.0,0,0.0
4702,2025-01-02 105826,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
4703,2025-01-02 105826,饥饿,微饿,0,0.0,1,13.0,0,0.0,2,13.0
4704,2025-01-02 105826,饥饿,微饿,0,0.0,1,13.0,0,0.0,2,13.0
4705,2025-01-02 105826,饥饿,微饿,0,0.0,1,13.0,0,0.0,2,13.0
4706,2025-01-02 105826,饥饿,微饿,0,0.0,2,15.0,0,0.0,4,15.0
4707,2025-01-02 105826,饥饿,微饿,0,0.0,5,43.0,2,11.0,11,43.0
4708,2025-01-02 105826,饥饿,微饿,0,0.0,5,43.0,2,11.0,11,43.0
4709,2025-01-02 105826,饥饿,微饿,0,0.0,5,43.0,2,11.0,11,43.0
4712,2025-01-02 105826,微饿,饥饿,0,0.0,8,50.0,3,17.0,18,50.0
4713,2025-01-02 105826,微饿,饥饿,0,0.0,8,50.0,3,17.0,18,50.0
4714,2025-01-02 105826,微饿,饥饿,0,0.0,9,54.0,3,17.0,20,54.0
4729,2025-01-02 105826,微饿,饥饿,0,0.0,4,54.0,1,11.0,8,54.0
4730,2025-01-02 105826,微饿,饥饿,0,0.0,4,54.0,1,11.0,8,54.0
4732,2025-01-02 105826,微饿,饥饿,0,0.0,2,14.0,0,0.0,4,14.0
4735,2025-01-02 105826,微饿,饥饿,0,0.0,1,18.0,0,0.0,2,18.0
4737,2025-01-02 105826,微饿,饥饿,0,0.0,1,18.0,0,0.0,2,18.0
4738,2025-01-02 105826,微饿,饥饿,0,0.0,1,18.0,0,0.0,2,18.0
4740,2025-01-02 105826,微饿,饥饿,0,0.0,1,18.0,0,0.0,2,18.0
4749,2025-01-02 105826,饥饿,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
4750,2025-01-02 105826,微饿,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
4752,2025-01-02 105826,饥饿,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
4753,2025-01-02 105826,饥饿,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
4754,2025-01-02 105826,微饿,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
4755,2025-01-02 105826,饥饿,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
4758,2025-01-02 105826,中性,饱腹,0,0.0,0,0.0,0,0.0,2,215.0
4759,2025-01-02 105826,微饿,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
4760,2025-01-02 105826,饥饿,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
4761,2025-01-02 105826,饥饿,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
4763,2025-01-02 105826,饥饿,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
4764,2025-01-02 105826,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
4765,2025-01-02 105826,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
4766,2025-01-02 105826,饥饿,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
4767,2025-01-02 105826,微饿,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
4768,2025-01-02 105826,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
4769,2025-01-02 105826,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
4770,2025-01-02 105826,微饿,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
4772,2025-01-02 105826,微饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
4773,2025-01-02 105826,微饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
4774,2025-01-02 105826,微饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
4775,2025-01-02 105826,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
4776,2025-01-02 105826,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
4777,2025-01-02 105826,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
4778,2025-01-02 105826,微饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
4779,2025-01-02 105826,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
4780,2025-01-02 105826,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
4781,2025-01-02 105826,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
4782,2025-01-02 105826,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
4783,2025-01-02 105826,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
4784,2025-01-02 105826,微饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
4785,2025-01-02 105826,微饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
4787,2025-01-02 105826,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
4788,2025-01-02 105826,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
4789,2025-01-02 105826,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
4790,2025-01-02 105826,微饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
4791,2025-01-02 105826,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
4792,2025-01-02 105826,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
4793,2025-01-02 105826,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
4794,2025-01-02 105826,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
4795,2025-01-02 105826,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
